"revenue","genre","year","runtime","rating","vote_count","popularity","High_Revenue"
9608623,"动画",2017,103,7.145,896,3.6639,"High_Revenue"
4331897,"剧情",2017,98,6.965,3529,2.5177,"Non_High_Revenue"
4262112,"动作",2017,100,6.734,207,4.2554,"Non_High_Revenue"
2255045,"动作",2017,85,5.1,11,0.4036,"Non_High_Revenue"
1003389,"剧情",2017,127,7.104,898,3.1022,"Non_High_Revenue"
41185,"恐怖",2017,91,4.898,420,1.2003,"Non_High_Revenue"
21560,"喜剧",2017,123,5.2,767,0.8892,"Non_High_Revenue"
19520,"剧情",2017,105,6.5,9,0.2116,"Non_High_Revenue"
5170,"剧情",2017,104,6.3,34,0.2506,"Non_High_Revenue"
26629578,"奇幻",2017,95,5.793,5503,4.4107,"High_Revenue"
11285336,"惊悚",2017,106,5.551,364,2.339,"High_Revenue"
6445649,"动画",2017,101,6.552,105,3.3392,"High_Revenue"
105729876,"恐怖",2017,108,6.5,49,0.6472,"High_Revenue"
70840298,"喜剧",2017,115,6.903,4961,5.9967,"High_Revenue"
5600296,"惊悚",2017,118,6.75,80,1.2464,"High_Revenue"
394181,"喜剧",2017,94,5.693,270,1.2578,"Non_High_Revenue"
376654,"科幻",2017,126,5.952,8944,9.5848,"Non_High_Revenue"
289123,"剧情",2017,116,6.637,139,0.6805,"Non_High_Revenue"
278970,"剧情",2017,82,7,1,0.1896,"Non_High_Revenue"
269300,"剧情",2017,94,7.168,188,1.02,"Non_High_Revenue"
215680,"家庭",2017,91,6,670,1.5387,"Non_High_Revenue"
5834638,"喜剧",2017,119,6.734,3822,3.4574,"High_Revenue"
91502962,"动作",2017,118,6.895,6645,6.941,"High_Revenue"
69225108,"剧情",2017,133,7.156,288,2.8831,"High_Revenue"
13969341,"剧情",2017,114,3.6,5,0.651,"High_Revenue"
5262946,"冒险",2017,90,7.2,44,1.8809,"High_Revenue"
5016144,"剧情",2017,114,6.5,18,1.0821,"High_Revenue"
4021203,"动作",2017,119,7.057,380,2.1745,"Non_High_Revenue"
1242915,"爱情",2017,108,6.084,572,2.3974,"Non_High_Revenue"
1039998,"爱情",2017,120,6.7,62,1.462,"Non_High_Revenue"
712294,"剧情",2017,125,5.422,32,1.4429,"Non_High_Revenue"
508680,"动画",2017,120,7.608,429,2.6931,"Non_High_Revenue"
21031612,"动作",2017,108,5.962,186,1.4421,"High_Revenue"
10828163,"动画",2017,86,5.392,3313,12.5888,"High_Revenue"
3590126,"音乐",2017,110,6.7,113,0.6981,"Non_High_Revenue"
1639775,"恐怖",2017,102,6.332,1362,1.7511,"Non_High_Revenue"
875765,"纪录",2017,95,6,2,0.314,"Non_High_Revenue"
484725,"犯罪",2017,71,3.397,29,0.3711,"Non_High_Revenue"
393540,"科幻",2017,128,5.964,14,0.8531,"Non_High_Revenue"
58855,"剧情",2017,120,4.4,9,0.781,"Non_High_Revenue"
54270,"剧情",2017,130,6.5,45,1.2608,"Non_High_Revenue"
111997735,"恐怖",2017,109,6.608,5972,5.8248,"High_Revenue"
17535,"剧情",2017,149,7.7,615,1.8368,"Non_High_Revenue"
45927013,"动画",2017,102,6.856,6365,13.0455,"High_Revenue"
5233178,"动作",2017,137,5.282,71,3.4472,"High_Revenue"
1708682,"动作",2017,120,5.274,1160,2.265,"Non_High_Revenue"
1073410,"纪录",2017,79,7.486,363,1.0051,"Non_High_Revenue"
980883,"喜剧",2017,118,6.9,28,0.9304,"Non_High_Revenue"
258315,"剧情",2017,108,7.3,83,0.7232,"Non_High_Revenue"
241575,"爱情",2017,80,6.3,67,0.5665,"Non_High_Revenue"
180480,"剧情",2017,118,6.9,9,0.7203,"Non_High_Revenue"
42102315,"动作",2017,113,7.443,16791,9.589,"High_Revenue"
32546668,"冒险",2017,137,6.633,7969,7.4465,"High_Revenue"
41839767,"恐怖",2017,110,6.7,64,1.4504,"High_Revenue"
16134893,"动作",2017,115,6.436,6614,6.1521,"High_Revenue"
9092392,"剧情",2017,130,7.913,622,2.9803,"High_Revenue"
5335327,"剧情",2017,174,7.95,665,4.9699,"High_Revenue"
3333070,"动画",2017,89,7.205,1983,6.0856,"Non_High_Revenue"
2997189,"剧情",2017,93,5.927,2231,1.8994,"Non_High_Revenue"
1838124,"动画",2017,94,7.843,919,2.0059,"Non_High_Revenue"
152690,"剧情",2017,99,6.222,45,4.3701,"Non_High_Revenue"
20125,"恐怖",2017,89,5.547,254,0.8037,"Non_High_Revenue"
1407652,"剧情",2017,120,7.4,133,1.3543,"Non_High_Revenue"
147943802,"剧情",2017,130,7.861,850,2.1142,"High_Revenue"
13298963,"奇幻",2017,130,7.552,212,3.4261,"High_Revenue"
1151594,"剧情",2017,100,6,6,0.9274,"Non_High_Revenue"
422255,"剧情",2017,91,6.792,1280,9.2977,"Non_High_Revenue"
113575145,"战争",2017,107,7.451,17524,10.8438,"High_Revenue"
11709553,"剧情",2017,101,5.685,2095,2.7836,"High_Revenue"
11109014,"动作",2017,131,6.8,136,2.2269,"High_Revenue"
70363276,"动画",2017,112,6.492,119,3.5091,"High_Revenue"
14263390,"惊悚",2017,96,6.1,1008,2.144,"High_Revenue"
1190165,"喜剧",2017,92,7.5,4,1.0087,"Non_High_Revenue"
279890,"爱情",2017,101,6.454,108,1.3258,"Non_High_Revenue"
161369568,"剧情",2017,140,7.217,9692,8.6179,"High_Revenue"
5646153,"恐怖",2017,91,5.745,1457,2.1829,"High_Revenue"
4072021,"动作",2017,85,6.626,419,2.3513,"Non_High_Revenue"
1287576,"剧情",2017,130,6.027,37,1.5234,"Non_High_Revenue"
1128030,"爱情",2017,92,6.6,12,1.3458,"Non_High_Revenue"
750530,"喜剧",2017,98,5.9,31,0.7757,"Non_High_Revenue"
467995,"剧情",2017,110,7,17,0.8433,"Non_High_Revenue"
225765,"剧情",2017,97,5.1,12,0.7539,"Non_High_Revenue"
194200,"剧情",2017,104,6.4,230,0.9259,"Non_High_Revenue"
148455,"剧情",2017,95,5.3,39,0.3237,"Non_High_Revenue"
148010,"喜剧",2017,103,6.5,86,0.5516,"Non_High_Revenue"
50190,"战争",2017,129,6.882,34,1.6036,"Non_High_Revenue"
295264979,"动作",2017,134,7.331,23109,22.5576,"High_Revenue"
4465,"喜剧",2017,90,5.449,69,0.3846,"Non_High_Revenue"
4460,"动画",2017,90,6.609,363,3.5931,"Non_High_Revenue"
2265,"Unknown",2017,81,5,3,0.331,"Non_High_Revenue"
870,"动作",2017,96,6.5,4,1.2569,"Non_High_Revenue"
9685657,"恐怖",2017,89,5.806,2846,3.6657,"High_Revenue"
8848107,"科幻",2017,98,6.017,1546,2.7741,"High_Revenue"
3207692,"动作",2017,167,7.459,847,2.9282,"Non_High_Revenue"
966506,"喜剧",2017,105,4.7,20,1.3955,"Non_High_Revenue"
233101,"爱情",2017,109,7.581,80,1.8913,"Non_High_Revenue"
159385,"动作",2017,117,7.143,140,3.3069,"Non_High_Revenue"
84615,"悬疑",2017,90,6.021,1407,2.5802,"Non_High_Revenue"
182399115,"动作",2017,90,6.467,7615,6.0591,"High_Revenue"
51095,"科幻",2017,162,8.1,2493,5.9575,"Non_High_Revenue"
3691670,"恐怖",2017,111,6.1,10,1.4367,"Non_High_Revenue"
2957018,"剧情",2017,100,6,8,0.5091,"Non_High_Revenue"
223380,"剧情",2017,95,5.8,14,1.7935,"Non_High_Revenue"
217382257,"动作",2017,154,6.053,6684,8.9632,"High_Revenue"
55960,"剧情",2017,107,7.953,1088,11.4336,"Non_High_Revenue"
10627068,"Unknown",2017,92,6.6,5,0.3985,"High_Revenue"
9935286,"动作",2017,90,5.348,828,3.1898,"High_Revenue"
2500981,"剧情",2017,117,7,11,1.452,"Non_High_Revenue"
2192759,"动作",2017,98,6.271,1198,2.6704,"Non_High_Revenue"
974010,"剧情",2017,105,6.686,102,1.1966,"Non_High_Revenue"
845991,"Unknown",2017,82,6.5,2,0.0143,"Non_High_Revenue"
780210,"动作",2017,129,6.922,762,3.4765,"Non_High_Revenue"
224680,"剧情",2017,101,6.6,157,1.7623,"Non_High_Revenue"
140635,"爱情",2017,96,5.3,15,1.9934,"Non_High_Revenue"
79450,"喜剧",2017,98,6.014,870,1.7778,"Non_High_Revenue"
2196810,"惊悚",2017,119,6.5,33,1.2075,"Non_High_Revenue"
989382,"恐怖",2017,90,4.82,178,0.6476,"Non_High_Revenue"
513180,"剧情",2017,105,6.1,18,0.133,"Non_High_Revenue"
204930,"剧情",2017,98,4.9,80,1.0339,"Non_High_Revenue"
29255,"冒险",2017,84,5.2,190,0.7723,"Non_High_Revenue"
286709130,"奇幻",2017,110,5.517,7616,5.896,"High_Revenue"
613040,"剧情",2017,131,6.541,222,0.5754,"Non_High_Revenue"
19610,"剧情",2017,95,7.8,833,2.3011,"Non_High_Revenue"
40873128,"剧情",2017,107,8.081,4954,7.0646,"High_Revenue"
15785511,"恐怖",2017,102,5.7,60,1.4087,"High_Revenue"
4216958,"动作",2017,97,6.92,1080,4.1996,"Non_High_Revenue"
1263859,"冒险",2017,141,6.391,3082,3.9038,"Non_High_Revenue"
378317,"剧情",2017,115,7.095,273,0.8063,"Non_High_Revenue"
37415,"科幻",2017,112,7.408,2584,1.3079,"Non_High_Revenue"
333171557,"动作",2017,141,7.209,20872,12.0279,"High_Revenue"
36390,"喜剧",2017,121,5.775,91,0.6993,"Non_High_Revenue"
37680,"剧情",2017,100,5.9,36,0.3948,"Non_High_Revenue"
36570,"剧情",2017,132,7,43,0.1898,"Non_High_Revenue"
85206922,"爱情",2017,91,6.5,11,1.0838,"High_Revenue"
25710,"剧情",2017,92,6.8,12,0.0728,"Non_High_Revenue"
20610,"剧情",2017,130,6.388,245,0.7767,"Non_High_Revenue"
1317627,"爱情",2017,129,5.5,915,1.5596,"Non_High_Revenue"
712480,"动作",2017,90,6.269,1213,1.8862,"Non_High_Revenue"
663310,"剧情",2017,108,6.687,540,1.8265,"Non_High_Revenue"
226790,"历史",2017,113,7.343,734,0.9335,"Non_High_Revenue"
12220,"剧情",2017,159,5,1,1.5904,"Non_High_Revenue"
228518043,"冒险",2017,129,6.655,12768,10.7865,"High_Revenue"
78800513,"喜剧",2017,117,6.084,8484,8.0054,"High_Revenue"
9949237,"剧情",2017,93,4.2,5,0.8232,"High_Revenue"
9331313,"剧情",2017,110,5.523,4583,3.4588,"High_Revenue"
4654875,"剧情",2017,127,7.325,1568,2.725,"Non_High_Revenue"
4129263,"战争",2017,90,6.403,1038,3.0113,"Non_High_Revenue"
3953520,"喜剧",2017,118,5,3,0.1979,"Non_High_Revenue"
2191014,"Unknown",2017,88,0,0,0.4,"Non_High_Revenue"
870586,"奇幻",2017,111,6.683,131,1.8392,"Non_High_Revenue"
845087,"剧情",2017,123,6.86,57,1.4414,"Non_High_Revenue"
245845,"剧情",2017,70,2.3,3,1.502,"Non_High_Revenue"
59705,"恐怖",2017,81,5.063,461,2.4733,"Non_High_Revenue"
6570,"喜剧",2017,135,6.4,11,1.2044,"Non_High_Revenue"
6179520,"剧情",2017,133,7.496,2242,4.4789,"High_Revenue"
1043751,"剧情",2017,117,6.9,9,0.5265,"Non_High_Revenue"
374135,"喜剧",2017,87,6.353,445,1.2886,"Non_High_Revenue"
292735,"剧情",2017,97,7.219,5546,2.9723,"Non_High_Revenue"
290420,"纪录",2017,106,0,0,0.0659,"Non_High_Revenue"
257939,"纪录",2017,114,6.647,248,0.4832,"Non_High_Revenue"
213625,"剧情",2017,85,5.2,12,0.2116,"Non_High_Revenue"
75210,"剧情",2017,97,7.2,38,1.2315,"Non_High_Revenue"
49271308,"动作",2017,127,6.556,6036,9.2911,"High_Revenue"
81823528,"恐怖",2017,122,6.175,9382,8.975,"High_Revenue"
23634958,"喜剧",2017,106,6.8,61,1.358,"High_Revenue"
22380867,"恐怖",2017,99,6.835,4697,9.0259,"High_Revenue"
5244409,"爱情",2017,117,7.6,42,0.8695,"High_Revenue"
1443411,"动作",2017,83,7.9,3863,8.3401,"Non_High_Revenue"
1339868,"剧情",2017,111,7.9,8,0.9152,"Non_High_Revenue"
637829,"剧情",2017,89,7.016,1424,1.4285,"Non_High_Revenue"
605095,"犯罪",2017,134,6.825,174,1.7537,"Non_High_Revenue"
486865,"爱情",2017,117,6.582,447,1.4258,"Non_High_Revenue"
292350,"剧情",2017,108,6.5,204,1.2752,"Non_High_Revenue"
25790,"剧情",2017,98,6.447,66,0.7097,"Non_High_Revenue"
33830117,"剧情",2017,101,7.997,5921,7.9854,"High_Revenue"
11969350,"爱情",2017,121,6.884,43,1.7653,"High_Revenue"
4783419,"犯罪",2017,95,5.2,4,0.5237,"High_Revenue"
2326177,"喜剧",2017,108,7.37,307,0.8721,"Non_High_Revenue"
639160,"爱情",2017,124,7,41,0.4799,"Non_High_Revenue"
202535,"恐怖",2017,91,5.2,282,0.4865,"Non_High_Revenue"
91400,"剧情",2017,93,6.66,346,1.1594,"Non_High_Revenue"
143562410,"科幻",2017,137,7.609,22885,14.154,"High_Revenue"
2952319,"音乐",2017,92,7.1,31,0.4281,"Non_High_Revenue"
355250,"纪录",2017,90,5.7,6,0.1332,"Non_High_Revenue"
197435,"剧情",2017,102,6.867,105,0.5517,"Non_High_Revenue"
54322661,"悬疑",2017,104,7.622,18823,12.4487,"High_Revenue"
17899484,"动作",2017,119,6.709,206,2.6823,"High_Revenue"
9069139,"剧情",2017,109,6.274,2269,3.4858,"High_Revenue"
568887,"犯罪",2017,134,7.3,88,2.4252,"Non_High_Revenue"
434979,"爱情",2017,106,6.1,15,0.1257,"Non_High_Revenue"
339951,"喜剧",2017,117,7.3,143,1.7348,"Non_High_Revenue"
193316,"爱情",2017,105,5.9,36,0.9668,"Non_High_Revenue"
148280,"恐怖",2017,87,6.281,698,2.9209,"Non_High_Revenue"
131385,"喜剧",2017,100,7.2,5,0.7437,"Non_High_Revenue"
87970,"动作",2017,128,5.871,661,1.9941,"Non_High_Revenue"
5086548,"动画",2017,91,7.634,134,2.5872,"High_Revenue"
4080954,"纪录",2017,88,6.5,18,0.5595,"Non_High_Revenue"
702170,"纪录",2017,100,5,6,0.1974,"Non_High_Revenue"
701202,"剧情",2017,106,5.93,1317,1.5421,"Non_High_Revenue"
349350,"剧情",2017,102,6.195,249,0.5484,"Non_High_Revenue"
294065,"惊悚",2017,95,7.5,99,0.8139,"Non_High_Revenue"
221610,"纪录",2017,91,7.4,143,0.5028,"Non_High_Revenue"
130820,"战争",2017,103,5.954,87,1.2812,"Non_High_Revenue"
43415,"剧情",2017,102,5.7,159,2.1717,"Non_High_Revenue"
650836998,"动作",2017,136,6.854,10790,7.8662,"High_Revenue"
7429459,"恐怖",2017,89,6.18,1660,2.4967,"High_Revenue"
2274634,"剧情",2017,101,7.007,73,1.0758,"Non_High_Revenue"
1159073,"爱情",2017,121,7.042,2544,2.8727,"Non_High_Revenue"
569385,"悬疑",2017,108,6.36,218,1.5045,"Non_High_Revenue"
384715,"动作",2017,99,5.775,345,1.3196,"Non_High_Revenue"
317270,"犯罪",2017,125,7.005,108,5.5372,"Non_High_Revenue"
316830,"爱情",2017,111,6.155,84,2.2455,"Non_High_Revenue"
254028,"爱情",2017,134,7.659,44,0.9367,"Non_High_Revenue"
113365,"剧情",2017,96,5.4,28,2.1056,"Non_High_Revenue"
37812,"爱情",2017,110,5.4,16,1.2799,"Non_High_Revenue"
30630,"恐怖",2017,99,5.17,159,1.2501,"Non_High_Revenue"
950,"科幻",2017,92,5,109,0.8104,"Non_High_Revenue"
98172481,"动画",2017,97,6.453,7448,2.8407,"High_Revenue"
52490600,"悬疑",2017,118,7,83,1.3214,"High_Revenue"
5629894,"家庭",2017,89,6.352,1553,4.5107,"High_Revenue"
533043,"动画",2017,83,7.994,231,3.2289,"Non_High_Revenue"
271018,"爱情",2017,93,0,0,0.3373,"Non_High_Revenue"
260420,"剧情",2017,112,6.588,120,0.6529,"Non_High_Revenue"
190960,"剧情",2017,123,7.3,3,0.8922,"Non_High_Revenue"
34350,"恐怖",2017,89,4.955,88,0.6563,"Non_High_Revenue"
84698846,"科幻",2017,107,6.106,8543,6.5046,"High_Revenue"
167029136,"剧情",2017,161,7.879,1145,4.1969,"High_Revenue"
69153900,"动画",2017,130,8.384,4462,12.5695,"High_Revenue"
24863623,"动作",2017,124,6.251,4617,6.4052,"High_Revenue"
2831092,"冒险",2017,120,6.625,1741,2.5169,"Non_High_Revenue"
2663452,"纪录",2017,73,0,0,0.0504,"Non_High_Revenue"
1608675,"冒险",2017,119,7.89,6812,4.766,"Non_High_Revenue"
1033323,"悬疑",2017,119,6.235,17,1.4721,"Non_High_Revenue"
375625,"剧情",2017,130,7.075,53,0.6245,"Non_High_Revenue"
144585,"恐怖",2017,94,5.9,726,1.4095,"Non_High_Revenue"
28147019,"恐怖",2017,104,6.452,7905,5.8365,"High_Revenue"
501357,"剧情",2017,130,5.533,210,1.3246,"Non_High_Revenue"
45360,"喜剧",2017,118,6.6,19,0.3763,"Non_High_Revenue"
2810,"剧情",2017,101,5.816,714,1.5845,"Non_High_Revenue"
1490,"恐怖",2017,82,5.1,86,0.3207,"Non_High_Revenue"
10085748,"动作",2017,95,5.922,1330,2.2553,"High_Revenue"
3358099,"喜剧",2017,93,6.1,47,1.6809,"Non_High_Revenue"
1623028,"喜剧",2017,102,6.531,64,1.8386,"Non_High_Revenue"
1476490,"剧情",2017,95,6.393,14,0.917,"Non_High_Revenue"
599033,"剧情",2017,94,6.039,282,1.0601,"Non_High_Revenue"
46070,"剧情",2017,87,6.298,57,0.9651,"Non_High_Revenue"
33695,"动作",2017,118,6.422,483,1.5225,"Non_High_Revenue"
251334708,"家庭",2017,129,6.968,15982,10.4851,"High_Revenue"
17948772,"爱情",2017,111,7.5,197,2.7187,"High_Revenue"
8953182,"喜剧",2017,108,6.6,374,1.2755,"High_Revenue"
5383523,"惊悚",2017,105,5,5,0.786,"High_Revenue"
5064021,"剧情",2017,127,7.111,54,1.3963,"High_Revenue"
1253927,"喜剧",2017,89,5.582,957,1.204,"Non_High_Revenue"
272465,"动作",2017,138,6.906,297,2.215,"Non_High_Revenue"
98510,"剧情",2017,120,6.6,313,0.8701,"Non_High_Revenue"
33355,"奇幻",2017,89,5.929,667,1.8529,"Non_High_Revenue"
256562230,"动作",2017,118,6.6,11104,9.6779,"High_Revenue"
20130,"犯罪",2017,101,0,0,0.3452,"Non_High_Revenue"
20700,"剧情",2017,101,7.2,4,0.6762,"Non_High_Revenue"
10484133,"剧情",2017,118,8.04,6947,5.4684,"High_Revenue"
10314540,"惊悚",2017,133,7.409,1970,3.5607,"High_Revenue"
5942860,"剧情",2017,111,7.357,7517,7.2953,"High_Revenue"
3968248,"剧情",2017,133,6.661,905,3.6002,"Non_High_Revenue"
701274,"惊悚",2017,115,6.634,82,2.0735,"Non_High_Revenue"
148670,"剧情",2017,110,5.989,439,9.2643,"Non_High_Revenue"
119780,"喜剧",2017,119,6.8,753,0.9104,"Non_High_Revenue"
109890,"剧情",2017,114,7.364,202,1.692,"Non_High_Revenue"
221791155,"动作",2017,137,7.8,20355,15.8542,"High_Revenue"
69219176,"冒险",2017,100,7.638,3517,5.0383,"High_Revenue"
55935832,"动画",2017,119,7.673,750,4.1075,"High_Revenue"
31999969,"动作",2017,133,7.07,2838,3.2679,"High_Revenue"
13833389,"科幻",2017,89,5.028,812,2.628,"High_Revenue"
10156273,"惊悚",2017,98,5.57,633,1.8408,"High_Revenue"
3235990,"剧情",2017,100,6.46,2430,2.4919,"Non_High_Revenue"
1757125,"剧情",2017,117,8.3,3,0.7323,"Non_High_Revenue"
206385,"战争",2017,136,6.9,172,1.0315,"Non_High_Revenue"
16821197,"恐怖",2017,146,6.353,4166,5.0924,"High_Revenue"
15767796,"犯罪",2017,119,8.346,17918,4.6895,"High_Revenue"
9942146,"恐怖",2017,103,5.017,2607,4.2763,"High_Revenue"
2006054,"喜剧",2017,98,6.2,6,0.8821,"Non_High_Revenue"
1505231,"剧情",2017,131,6.646,1998,1.9292,"Non_High_Revenue"
923749,"动作",2017,124,6.87,146,3.4186,"Non_High_Revenue"
188995,"剧情",2017,111,7.2,53,0.9797,"Non_High_Revenue"
161185,"剧情",2017,84,5.9,21,1.3658,"Non_High_Revenue"
115995,"剧情",2017,85,6.4,71,0.3182,"Non_High_Revenue"
59360,"纪录",2017,95,4.6,7,0.0474,"Non_High_Revenue"
86912455,"剧情",2017,118,6.472,7925,6.9189,"High_Revenue"
84883420,"动作",2017,122,7.337,14205,13.0073,"High_Revenue"
27523342,"剧情",2017,116,7.626,19283,14.7588,"High_Revenue"
3861541,"动画",2017,100,7.462,104,1.3723,"Non_High_Revenue"
1424866,"剧情",2017,63,7.457,139,2.3031,"Non_High_Revenue"
596625,"动画",2017,66,7.799,1501,1.5581,"Non_High_Revenue"
239875,"剧情",2017,120,6.6,97,1.4179,"Non_High_Revenue"
119115,"剧情",2017,134,6.443,96,0.7459,"Non_High_Revenue"
23193368,"动画",2017,104,7.24,5384,6.6689,"High_Revenue"
163669266,"恐怖",2017,117,7.341,18287,10.5026,"High_Revenue"
1153036,"喜剧",2017,89,6.5,46,1.718,"Non_High_Revenue"
800025,"剧情",2017,118,7.114,2051,2.2644,"Non_High_Revenue"
247789829,"动作",2017,107,6.099,3454,0.3022,"High_Revenue"
107640123,"冒险",2017,107,7.565,13696,3.5296,"High_Revenue"
69325684,"喜剧",2017,110,6,3,0.4064,"High_Revenue"
36615705,"喜剧",2017,116,6.671,35,1.451,"High_Revenue"
14348311,"喜剧",2017,107,5.869,431,2.8365,"High_Revenue"
11636685,"剧情",2017,138,7.554,6389,7.6207,"High_Revenue"
1318150,"剧情",2017,125,7.393,61,2.1418,"Non_High_Revenue"
234990,"喜剧",2017,90,5.8,29,0.5096,"Non_High_Revenue"
46270614,"喜剧",2017,109,5,9,0.7456,"High_Revenue"
186094597,"动作",2017,107,6.133,9212,13.9296,"High_Revenue"
13483887,"动画",2017,93,7.6,35,3.3091,"High_Revenue"
567600,"音乐",2017,90,4.2,2,0.4803,"Non_High_Revenue"
333525,"喜剧",2017,125,6.509,114,0.5537,"Non_High_Revenue"
35810,"剧情",2017,110,6.6,18,1.1662,"Non_High_Revenue"
29270,"剧情",2017,110,6.6,18,1.1662,"Non_High_Revenue"
60310989,"剧情",2017,127,8.041,10395,12.0889,"High_Revenue"
13374076,"犯罪",2017,129,6.3,1395,2.3384,"High_Revenue"
11613801,"动作",2017,104,6.1,920,3.487,"High_Revenue"
10977338,"恐怖",2017,94,5.511,784,1.3326,"High_Revenue"
3562827,"战争",2017,100,7.804,1464,1.854,"Non_High_Revenue"
2061937,"动作",2017,107,5.846,703,2.4356,"Non_High_Revenue"
1908050,"犯罪",2017,143,6.934,106,1.8752,"Non_High_Revenue"
1284656,"喜剧",2017,128,6.8,98,1.846,"Non_High_Revenue"
653029,"恐怖",2017,91,5,103,0.3244,"Non_High_Revenue"
564075,"恐怖",2017,100,6.671,1691,1.9621,"Non_High_Revenue"
279735,"剧情",2017,103,5.953,117,0.8655,"Non_High_Revenue"
265160,"剧情",2017,100,7.1,346,0.6813,"Non_High_Revenue"
33112717,"动作",2017,125,6.806,4790,4.3787,"High_Revenue"
6004882,"剧情",2017,116,7.143,5375,5.1659,"High_Revenue"
3334633,"恐怖",2017,89,5.1,238,1.1679,"Non_High_Revenue"
1167505,"恐怖",2017,96,5.199,1301,1.8902,"Non_High_Revenue"
853608,"悬疑",2017,89,6.2,8,0.999,"Non_High_Revenue"
592966,"Unknown",2017,0,1,1,0.3493,"Non_High_Revenue"
363982,"纪录",2017,108,6.833,141,0.447,"Non_High_Revenue"
141960,"剧情",2017,128,6.8,301,0.6691,"Non_High_Revenue"
2945509,"剧情",2016,108,7.4,36,1.4892,"Non_High_Revenue"
2001760,"动作",2016,124,6.1,151,2.7707,"Non_High_Revenue"
1670759,"喜剧",2016,162,6.962,1093,1.6003,"Non_High_Revenue"
1395997,"剧情",2016,105,4.624,213,1.0726,"Non_High_Revenue"
558547,"动画",2016,68,7.96,223,2.3008,"Non_High_Revenue"
66170,"剧情",2016,84,6.485,724,1.6462,"Non_High_Revenue"
63675,"犯罪",2016,108,7.204,81,2.6226,"Non_High_Revenue"
54220,"惊悚",2016,109,5.7,38,1.0086,"Non_High_Revenue"
48835,"剧情",2016,98,5.19,87,0.6037,"Non_High_Revenue"
129314897,"动作",2016,104,6.027,5515,7.0238,"High_Revenue"
92950881,"动作",2016,115,5.434,8097,3.9484,"High_Revenue"
94860,"剧情",2016,99,8.012,2324,3.4023,"Non_High_Revenue"
47965235,"喜剧",2016,128,4.542,24,2.4911,"High_Revenue"
33907602,"喜剧",2016,112,6.382,4398,3.8694,"High_Revenue"
7866492,"家庭",2016,94,7.86,43,1.6427,"High_Revenue"
6919072,"喜剧",2016,105,5.712,2211,2.7819,"High_Revenue"
1115495,"剧情",2016,100,7.709,1528,1.6093,"Non_High_Revenue"
188615,"剧情",2016,99,8.012,2324,3.4023,"Non_High_Revenue"
93220,"剧情",2016,81,5.722,18,3.1925,"Non_High_Revenue"
74306193,"剧情",2016,116,6.953,14193,6.9838,"High_Revenue"
9459070,"家庭",2016,103,7.889,1545,2.2413,"High_Revenue"
7173730,"爱情",2016,103,5.4,5,1.1392,"High_Revenue"
834040,"剧情",2016,112,6.4,21,0.818,"Non_High_Revenue"
469500,"剧情",2016,105,6.471,375,1.2919,"Non_High_Revenue"
439570,"剧情",2016,131,7.3,1268,6.3841,"Non_High_Revenue"
344404,"音乐",2016,117,7.383,239,0.6889,"Non_High_Revenue"
221198,"动画",2016,62,7,1,0.5683,"Non_High_Revenue"
168884,"喜剧",2016,131,7.1,9,1.0946,"Non_High_Revenue"
2100,"动作",2016,108,7.448,1354,1.3979,"Non_High_Revenue"
40461215,"剧情",2016,97,7.219,5546,2.9723,"High_Revenue"
85199341,"动作",2016,133,7.506,16358,9.3127,"High_Revenue"
45204,"动画",2016,90,7.4,11,1.3048,"Non_High_Revenue"
133028246,"喜剧",2016,129,7.897,18060,17.4968,"High_Revenue"
64908809,"动画",2016,108,7.123,8409,9.4043,"High_Revenue"
7056439,"剧情",2016,108,6.9,12,0.5861,"High_Revenue"
5212627,"纪录",2016,126,0,0,0.0505,"High_Revenue"
2955039,"惊悚",2016,127,7.288,650,2.9676,"Non_High_Revenue"
998360,"剧情",2016,125,7.252,931,4.9026,"Non_High_Revenue"
341073,"动作",2016,96,5.9,24,0.7531,"Non_High_Revenue"
224999,"纪录",2016,138,7.535,382,1.2679,"Non_High_Revenue"
9550,"喜剧",2016,104,4.948,519,1.1098,"Non_High_Revenue"
19780,"喜剧",2016,103,7.5,149,0.523,"Non_High_Revenue"
4231940,"剧情",2016,91,6.112,1669,3.5459,"Non_High_Revenue"
3780616,"剧情",2016,116,7.414,8271,4.7489,"Non_High_Revenue"
1725592,"剧情",2016,99,7.2,1657,1.1288,"Non_High_Revenue"
1631403,"恐怖",2016,87,5.451,597,2.0358,"Non_High_Revenue"
648953,"爱情",2016,103,6.9,14,1.3319,"Non_High_Revenue"
581952,"剧情",2016,95,6.1,9,1.5292,"Non_High_Revenue"
378805,"剧情",2016,125,6.7,36,1.2833,"Non_High_Revenue"
48648581,"奇幻",2016,91,5.916,3920,4.8787,"High_Revenue"
115721226,"剧情",2016,139,8.19,14805,14.5932,"High_Revenue"
8417257,"犯罪",2016,135,6.324,182,2.0962,"High_Revenue"
1295762,"动作",2016,92,6.5,82,1.9438,"Non_High_Revenue"
548505,"纪录",2016,118,7.759,280,0.6929,"Non_High_Revenue"
478755,"动作",2016,99,5.8,22,1.1078,"Non_High_Revenue"
388800,"Unknown",2016,106,0,0,0.0311,"Non_High_Revenue"
272590,"剧情",2016,103,6.467,45,0.4172,"Non_High_Revenue"
193515,"剧情",2016,95,5.061,82,0.5447,"Non_High_Revenue"
